grid,reflection
2716998,2106
2717046,2107
2717058,2108
2717110,2109
2718914,2110
2718962,2111
2718974,2112
2718975,2113
2719026,2114
2720825,2115
2720826,2116
2720829,2117
2720878,2118
2720890,2119
2720891,2120
2720942,2121
2720943,2122
2722740,2123
2722741,2124
2722742,2125
2722743,2126
2722744,2127
2722745,2128
2722794,2129
2722806,2130
2722860,2131
2722861,2132
2724657,2133
2724658,2134
2724659,2135
2724660,2136
2724661,2137
2724710,2138
2724722,2139
2724777,2140
2724778,2141
2726575,2142
2726576,2143
2726627,2144
2726638,2145
2726695,2146
2726696,2147
2728490,2148
2728491,2149
2728492,2150
2728543,2151
2728554,2152
2728555,2153
2728556,2154
2728613,2155
2728614,2156
2730405,2157
2730406,2158
2730459,2159
2730472,2160
2730473,2161
2730474,2162
2730531,2163
2730532,2164
2732322,2165
2732374,2166
2732390,2167
2732391,2168
2732448,2169
2734238,2170
2734290,2171
2734307,2172
2734308,2173
2734309,2174
2734364,2175
2736155,2176
2736205,2177
2736225,2178
2736226,2179
2736280,2180
2738071,2181
2738118,2182
2738119,2183
2738120,2184
2738121,2185
2738142,2186
2738143,2187
2738196,2188
2739987,2189
2739988,2190
2740026,2191
2740027,2192
2740028,2193
2740029,2194
2740030,2195
2740031,2196
2740032,2197
2740033,2198
2740034,2199
2740037,2200
2740038,2201
2740057,2202
2740058,2203
2740059,2204
2740060,2205
2740112,2206
2741904,2207
2741940,2208
2741941,2209
2741946,2210
2741947,2211
2741948,2212
2741949,2213
2741953,2214
2741954,2215
2741971,2216
2741972,2217
2741976,2218
2741977,2219
2742028,2220
2743821,2221
2743822,2222
2743855,2223
2743856,2224
2743869,2225
2743886,2226
2743887,2227
2743893,2228
2743894,2229
2743895,2230
2743944,2231
2745738,2232
2745739,2233
2745740,2234
2745772,2235
2745785,2236
2745786,2237
2745802,2238
2745810,2239
2745811,2240
2745812,2241
2745859,2242
2745860,2243
2747656,2244
2747657,2245
2747702,2246
2747717,2247
2747728,2248
2747729,2249
2747775,2250
2749573,2251
2749574,2252
2749618,2253
2749632,2254
2749633,2255
2749645,2256
2749646,2257
2749647,2258
2749691,2259
2751490,2260
2751491,2261
2751533,2262
2751545,2263
2751546,2264
2751547,2265
2751563,2266
2751564,2267
2751607,2268
2753407,2269
2753408,2270
2753448,2271
2753449,2272
2753461,2273
2753480,2274
2753481,2275
2753482,2276
2753523,2277
2755324,2278
2755363,2279
2755364,2280
2755377,2281
2755398,2282
2755399,2283
2755437,2284
2755438,2285
2757239,2286
2757280,2287
2757291,2288
2757292,2289
2757315,2290
2757316,2291
2757351,2292
2757352,2293
2757353,2294
2759155,2295
2759156,2296
2759196,2297
2759206,2298
2759207,2299
2759232,2300
2759233,2301
2759234,2302
2759265,2303
2759266,2304
2759267,2305
2761072,2306
2761073,2307
2761112,2308
2761122,2309
2761150,2310
2761151,2311
2761152,2312
2761178,2313
2761179,2314
2761180,2315
2761181,2316
2763028,2317
2763029,2318
2763038,2319
2763068,2320
2763069,2321
2763070,2322
2763071,2323
2763089,2324
2763090,2325
2763091,2326
2763092,2327
2763093,2328
2764907,2329
2764945,2330
2764953,2331
2764954,2332
2764987,2333
2764988,2334
2765005,2335
2766823,2336
2766862,2337
2766863,2338
2766870,2339
2766904,2340
2766905,2341
2766920,2342
2768739,2343
2768779,2344
2768780,2345
2768781,2346
2768786,2347
2768821,2348
2768822,2349
2768836,2350
2768838,2351
2770655,2352
2770697,2353
2770698,2354
2770699,2355
2770700,2356
2770701,2357
2770702,2358
2770738,2359
2770739,2360
2770750,2361
2770751,2362
2770753,2363
2770754,2364
2772571,2365
2772572,2366
2772617,2367
2772618,2368
2772655,2369
2772665,2370
2772666,2371
2772667,2372
2772668,2373
2772669,2374
2774488,2375
2774489,2376
2774533,2377
2774534,2378
2774571,2379
2774572,2380
2774583,2381
2774584,2382
2776449,2383
2776488,2384
2776489,2385
2776490,2386
2776500,2387
2778323,2388
2778365,2389
2778406,2390
2778407,2391
2778408,2392
2778416,2393
2778417,2394
2780239,2395
2780282,2396
2780324,2397
2780325,2398
2780333,2399
2782155,2400
2782156,2401
2782198,2402
2782241,2403
2782249,2404
2784071,2405
2784072,2406
2784114,2407
2784157,2408
2784158,2409
2784163,2410
2784164,2411
2784165,2412
2785987,2413
2785988,2414
2786030,2415
2786031,2416
2786074,2417
2786075,2418
2786076,2419
2786077,2420
2786078,2421
2786079,2422
2786080,2423
2787903,2424
2787905,2425
2787906,2426
2787947,2427
2787991,2428
2787992,2429
2789819,2430
2789821,2431
2789822,2432
2789864,2433
2789896,2434
2789897,2435
2789907,2436
2789908,2437
2789909,2438
2789910,2439
2789911,2440
2791735,2441
2791737,2442
2791738,2443
2791780,2444
2791812,2445
2791815,2446
2791816,2447
2791817,2448
2791818,2449
2791819,2450
2791820,2451
2791821,2452
2791822,2453
2791823,2454
2791827,2455
2791828,2456
2791829,2457
2793651,2458
2793652,2459
2793653,2460
2793696,2461
2793726,2462
2793727,2463
2793745,2464
2793746,2465
2795568,2466
2795569,2467
2795611,2468
2795612,2469
2795662,2470
2795663,2471
2797484,2472
2797485,2473
2797527,2474
2797556,2475
2797578,2476
2797579,2477
2799400,2478
2799443,2479
2799455,2480
2799456,2481
2799457,2482
2799458,2483
2799459,2484
2799460,2485
2799468,2486
2799469,2487
2799470,2488
2799471,2489
2799472,2490
2799495,2491
2799496,2492
2801315,2493
2801316,2494
2801359,2495
2801360,2496
2801362,2497
2801363,2498
2801364,2499
2801367,2500
2801368,2501
2801369,2502
2801377,2503
2801378,2504
2801379,2505
2801380,2506
2801381,2507
2801382,2508
2801383,2509
2801412,2510
2801413,2511
2803230,2512
2803231,2513
2803275,2514
2803276,2515
2803277,2516
2803281,2517
2803282,2518
2803329,2519
2803330,2520
2805145,2521
2805146,2522
2805193,2523
2805246,2524
2805247,2525
2807061,2526
2807104,2527
2807105,2528
2807109,2529
2807163,2530
2807164,2531
2808950,2532
2808951,2533
2808952,2534
2808956,2535
2808957,2536
2808958,2537
2808977,2538
2809016,2539
2809017,2540
2809018,2541
2809019,2542
2809022,2543
2809023,2544
2809024,2545
2809080,2546
2810862,2547
2810864,2548
2810865,2549
2810869,2550
2810870,2551
2810871,2552
2810872,2553
2810875,2554
2810876,2555
2810893,2556
2810894,2557
2810929,2558
2810930,2559
2810931,2560
2810937,2561
2810938,2562
2810996,2563
2810997,2564
2812778,2565
2812779,2566
2812793,2567
2812794,2568
2812796,2569
2812797,2570
2812804,2571
2812805,2572
2812806,2573
2812807,2574
2812808,2575
2812809,2576
2812810,2577
2812841,2578
2812842,2579
2812843,2580
2812844,2581
2812845,2582
2812852,2583
2812853,2584
2812913,2585
2812914,2586
2814693,2587
2814695,2588
2814713,2589
2814714,2590
2814715,2591
2814716,2592
2814718,2593
2814719,2594
2814724,2595
2814725,2596
2814726,2597
2814755,2598
2814756,2599
2814757,2600
2814767,2601
2814768,2602
2814830,2603
2816609,2604
2816611,2605
2816642,2606
2816643,2607
2816644,2608
2816670,2609
2816671,2610
2816682,2611
2816683,2612
2816746,2613
2818522,2614
2818523,2615
2818524,2616
2818527,2617
2818528,2618
2818560,2619
2818561,2620
2818585,2621
2818586,2622
2818598,2623
2818662,2624
2818663,2625
2820435,2626
2820436,2627
2820437,2628
2820444,2629
2820445,2630
2820477,2631
2820478,2632
2820479,2633
2820500,2634
2820501,2635
2820514,2636
2820579,2637
2820580,2638
2822350,2639
2822351,2640
2822352,2641
2822361,2642
2822393,2643
2822394,2644
2822395,2645
2822396,2646
2822413,2647
2822414,2648
2822415,2649
2822430,2650
2822431,2651
2822496,2652
2822497,2653
2824276,2654
2824277,2655
2824309,2656
2824310,2657
2824312,2658
2824313,2659
2824317,2660
2824318,2661
2824319,2662
2824320,2663
2824323,2664
2824324,2665
2824325,2666
2824327,2667
2824328,2668
2824347,2669
2824413,2670
2824414,2671
2826224,2672
2826225,2673
2826227,2674
2826228,2675
2826229,2676
2826230,2677
2826231,2678
2826232,2679
2826237,2680
2826238,2681
2826239,2682
2826263,2683
2826330,2684
2826331,2685
2828138,2686
2828139,2687
2828144,2688
2828145,2689
2828146,2690
2828179,2691
2828180,2692
2828246,2693
2828247,2694
2830052,2695
2830053,2696
2830060,2697
2830061,2698
2830062,2699
2830089,2700
2830090,2701
2830091,2702
2830094,2703
2830095,2704
2830096,2705
2830162,2706
2830163,2707
2831967,2708
2831968,2709
2831975,2710
2831976,2711
2831978,2712
2832004,2713
2832005,2714
2832007,2715
2832008,2716
2832009,2717
2832012,2718
2832078,2719
2833881,2720
2833882,2721
2833883,2722
2833890,2723
2833891,2724
2833894,2725
2833918,2726
2833919,2727
2833928,2728
2833993,2729
2833994,2730
2835798,2731
2835799,2732
2835806,2733
2835810,2734
2835832,2735
2835833,2736
2835834,2737
2835844,2738
2835845,2739
2835908,2740
2835909,2741
2837721,2742
2837722,2743
2837726,2744
2837727,2745
2837728,2746
2837733,2747
2837747,2748
2837748,2749
2837760,2750
2837761,2751
2837825,2752
2839637,2753
2839638,2754
2839645,2755
2839646,2756
2839647,2757
2839648,2758
2839649,2759
2839650,2760
2839651,2761
2839652,2762
2839653,2763
2839654,2764
2839655,2765
2839656,2766
2839657,2767
2839658,2768
2839659,2769
2839660,2770
2839661,2771
2839662,2772
2839676,2773
2839741,2774
2841553,2775
2841554,2776
2841561,2777
2841562,2778
2841570,2779
2841574,2780
2841591,2781
2841592,2782
2841657,2783
2843469,2784
2843506,2785
2843507,2786
2843508,2787
2843573,2788
2843574,2789
2843642,2790
2843643,2791
2845386,2792
2845421,2793
2845422,2794
2845424,2795
2845490,2796
2845557,2797
2845558,2798
2847302,2799
2847303,2800
2847304,2801
2847337,2802
2847338,2803
2847339,2804
2847340,2805
2847406,2806
2847473,2807
2847474,2808
2849220,2809
2849253,2810
2849254,2811
2849256,2812
2849257,2813
2849322,2814
2849323,2815
2849388,2816
2849389,2817
2851137,2818
2851138,2819
2851173,2820
2851239,2821
2851304,2822
2853054,2823
2853055,2824
2853089,2825
2853090,2826
2853155,2827
2853220,2828
2853221,2829
2854971,2830
2854972,2831
2855006,2832
2855071,2833
2855136,2834
2855137,2835
2856888,2836
2856922,2837
2856986,2838
2856987,2839
2857053,2840
2858804,2841
2858839,2842
2858902,2843
2858967,2844
2858968,2845
2860721,2846
2860755,2847
2860818,2848
2860882,2849
2860883,2850
2862637,2851
2862671,2852
2862672,2853
2862734,2854
2862735,2855
2862749,2856
2862750,2857
2862751,2858
2862752,2859
2862753,2860
2862754,2861
2862755,2862
2862767,2863
2862798,2864
2862821,2865
2864588,2866
2864651,2867
2864663,2868
2864664,2869
2864665,2870
2864671,2871
2864672,2872
2864673,2873
2864674,2874
2864675,2875
2864681,2876
2864682,2877
2864683,2878
2864707,2879
2864708,2880
2864709,2881
2864710,2882
2864712,2883
2864713,2884
2864736,2885
2864737,2886
2866471,2887
2866472,2888
2866504,2889
2866505,2890
2866567,2891
2866572,2892
2866573,2893
2866574,2894
2866575,2895
2866576,2896
2866577,2897
2866578,2898
2866592,2899
2866593,2900
2866594,2901
2866595,2902
2866596,2903
2866597,2904
2866598,2905
2866623,2906
2866626,2907
2866627,2908
2866628,2909
2866653,2910
2866654,2911
2868388,2912
2868421,2913
2868482,2914
2868483,2915
2868484,2916
2868485,2917
2868486,2918
2868487,2919
2868488,2920
2868511,2921
2868512,2922
2868538,2923
2868539,2924
2868540,2925
2868570,2926
2868571,2927
2870305,2928
2870337,2929
2870397,2930
2870398,2931
2870450,2932
2870451,2933
2870453,2934
2870454,2935
2870455,2936
2870456,2937
2870457,2938
2870458,2939
2870459,2940
2870475,2941
2870476,2942
2870487,2943
2870488,2944
2872221,2945
2872254,2946
2872311,2947
2872312,2948
2872313,2949
2872346,2950
2872347,2951
2872348,2952
2872349,2953
2872350,2954
2872351,2955
2872352,2956
2872354,2957
2872355,2958
2872356,2959
2872357,2960
2872358,2961
2872359,2962
2872360,2963
2872361,2964
2872362,2965
2872363,2966
2872364,2967
2872365,2968
2872367,2969
2872368,2970
2872376,2971
2872377,2972
2872378,2973
2872382,2974
2872383,2975
2872384,2976
2872386,2977
2872387,2978
2872388,2979
2872389,2980
2872397,2981
2872398,2982
2872404,2983
2872405,2984
2874138,2985
2874170,2986
2874226,2987
2874227,2988
2874295,2989
2874296,2990
2874297,2991
2874314,2992
2874315,2993
2874316,2994
2874317,2995
2874319,2996
2874320,2997
2874321,2998
2876043,2999
2876044,3000
2876054,3001
2876086,3002
2876087,3003
2876141,3004
2876142,3005
2877960,3006
2877961,3007
2877963,3008
2877970,3009
2878003,3010
2878055,3011
2878056,3012
2878057,3013
2879877,3014
2879878,3015
2879879,3016
2879887,3017
2879919,3018
2879920,3019
2879969,3020
2879970,3021
2879971,3022
2881793,3023
2881794,3024
2881795,3025
2881803,3026
2881836,3027
2881837,3028
2881885,3029
2883711,3030
2883712,3031
2883719,3032
2883753,3033
2883801,3034
2885629,3035
2885630,3036
2885636,3037
2885670,3038
2885715,3039
2885716,3040
2885717,3041
2885718,3042
2887547,3043
2887548,3044
2887552,3045
2887586,3046
2887587,3047
2887630,3048
2887631,3049
2887632,3050
2887633,3051
2887634,3052
2887635,3053
2887636,3054
2889465,3055
2889466,3056
2889467,3057
2889468,3058
2889469,3059
2889470,3060
2889503,3061
2889504,3062
2889545,3063
2889546,3064
2889549,3065
2889550,3066
2889551,3067
2889552,3068
2891383,3069
2891384,3070
2891420,3071
2891421,3072
2891467,3073
2891468,3074
2893299,3075
2893300,3076
2893301,3077
2893304,3078
2893309,3079
2893310,3080
2893321,3081
2893322,3082
2893337,3083
2893384,3084
2895214,3085
2895217,3086
2895218,3087
2895220,3088
2895225,3089
2895227,3090
2895228,3091
2895229,3092
2895236,3093
2895237,3094
2895238,3095
2895253,3096
2895254,3097
2895300,3098
2895301,3099
2895302,3100
2897130,3101
2897131,3102
2897134,3103
2897135,3104
2897136,3105
2897137,3106
2897138,3107
2897139,3108
2897140,3109
2897141,3110
2897145,3111
2897146,3112
2897149,3113
2897150,3114
2897151,3115
2897152,3116
2897153,3117
2897154,3118
2897170,3119
2897171,3120
2897216,3121
2897217,3122
2897218,3123
2899051,3124
2899055,3125
2899056,3126
2899063,3127
2899064,3128
2899065,3129
2899068,3130
2899069,3131
2899070,3132
2899071,3133
2899073,3134
2899074,3135
2899075,3136
2899076,3137
2899086,3138
2899087,3139
2899133,3140
2899134,3141
2899135,3142
2900967,3143
2900972,3144
2900988,3145
2900989,3146
2900993,3147
2900994,3148
2900995,3149
2900996,3150
2900997,3151
2900998,3152
2900999,3153
2901000,3154
2901001,3155
2901003,3156
2901004,3157
2901039,3158
2901050,3159
2901051,3160
2902882,3161
2902883,3162
2902889,3163
2902899,3164
2902901,3165
2902902,3166
2902903,3167
2902905,3168
2902906,3169
2902907,3170
2902908,3171
2902910,3172
2902911,3173
2902912,3174
2902913,3175
2902920,3176
2902921,3177
2902955,3178
2902966,3179
2902967,3180
2904798,3181
2904799,3182
2904805,3183
2904806,3184
2904812,3185
2904813,3186
2904814,3187
2904815,3188
2904816,3189
2904828,3190
2904829,3191
2904837,3192
2904871,3193
2904876,3194
2904882,3195
2904883,3196
2904884,3197
2906714,3198
2906715,3199
2906722,3200
2906723,3201
2906724,3202
2906728,3203
2906729,3204
2906746,3205
2906747,3206
2906748,3207
2906753,3208
2906754,3209
2906787,3210
2906788,3211
2906789,3212
2906790,3213
2906791,3214
2906792,3215
2906793,3216
2906797,3217
2906798,3218
2906800,3219
2908630,3220
2908632,3221
2908640,3222
2908641,3223
2908642,3224
2908643,3225
2908664,3226
2908665,3227
2908670,3228
2908671,3229
2908703,3230
2908704,3231
2908709,3232
2908710,3233
2908712,3234
2908713,3235
2908715,3236
2908716,3237
2910546,3238
2910548,3239
2910554,3240
2910555,3241
2910556,3242
2910557,3243
2910558,3244
2910559,3245
2910581,3246
2910582,3247
2910583,3248
2910587,3249
2910619,3250
2910626,3251
2910628,3252
2910631,3253
2912462,3254
2912463,3255
2912464,3256
2912465,3257
2912467,3258
2912468,3259
2912469,3260
2912470,3261
2912474,3262
2912475,3263
2912476,3264
2912499,3265
2912500,3266
2912504,3267
2912505,3268
2912542,3269
2912543,3270
2912544,3271
2912546,3272
2912547,3273
2914378,3274
2914379,3275
2914380,3276
2914381,3277
2914382,3278
2914383,3279
2914389,3280
2914390,3281
2914392,3282
2914416,3283
2914417,3284
2914421,3285
2914458,3286
2914459,3287
2914462,3288
2916293,3289
2916294,3290
2916295,3291
2916297,3292
2916303,3293
